id,brand,brewer,breweryId,pref,muni,reg,areaId,f1,f2,f3,f4,f5,f6,rank,tango,umap_x,umap_y,pca_x,pca_y
570,今錦,米澤酒造,409,長野県,上伊那郡中川村,南信,20,0.3484647482140338,0.6122111247239059,0.29303782786739685,0.433098472298337,0.2550496980778283,0.4065391177469067,,False,5.6091146,8.408765,-0.4265474908265937,-0.7119096210978648
572,御湖鶴,諏訪御湖鶴酒造場,1854,長野県,諏訪郡下諏訪町,南信,20,0.4331586922110492,0.5299420856224332,0.2562087169584225,0.30350161403562625,0.28632572059369477,0.5401818014399871,,False,0.6600883,8.495325,1.617417462953016,-0.758353601301045
573,美濃菊,玉泉堂酒造,411,岐阜県,養老郡養老町,岐阜・西濃,21,0.18241315471196187,0.5887555234582741,0.40128343257033416,0.5400537921081429,0.3209259523062125,0.2537960127660377,,False,8.657997,4.6697445,-2.5332164847013328,0.7929218422834768
574,醴泉,玉泉堂酒造,411,岐阜県,養老郡養老町,岐阜・西濃,21,0.2753719628305535,0.4967856582354772,0.3270790107204489,0.5364886579400432,0.370967483853897,0.3807317407694349,,False,5.1735034,4.48883,-0.6521334419938046,1.3601611768443318
575,三千櫻,三千櫻酒造,412,北海道,上川郡東川町,道北,1,0.41541668266791637,0.5443280721853639,0.2600054353991271,0.4283761052810489,0.22926605252913376,0.47693195818377226,,False,2.6416092,7.5937204,0.663997366607048,-0.6947548853592841
576,久寿玉,平瀬酒造店,414,岐阜県,高山市,飛騨,21,0.24389668718343285,0.518100865530446,0.34632115069450825,0.4205940623534601,0.45935173535594914,0.40527049934293596,,False,2.9635086,3.70795,-0.3624837736640933,1.4705819939738412
577,山車,原田酒造場,416,岐阜県,高山市,飛騨,21,0.6015580827514249,0.4349109780090146,0.1558877633008453,0.2873276504536679,0.3314271818253125,0.48195244990438446,,False,-0.83419484,8.541077,3.0197312691162206,-0.5152494673682131
579,美濃天狗,林酒造,418,岐阜県,可児市,中濃,21,0.5085331422628647,0.48391865936810863,0.22544200460205918,0.36763889297333563,0.18721771214344732,0.5349615402342006,,False,-0.24006881,9.011567,1.9275403233134207,-1.1218515470063242
581,天領,天領酒造,420,岐阜県,下呂市,飛騨,21,0.33931200164047337,0.5040675121079468,0.28815737841957384,0.44448289032026284,0.3315199877812848,0.4901816928001707,,False,2.2793396,5.894398,0.5602498709918291,0.521541669727858
583,白川郷,三輪酒造,421,岐阜県,大垣市,岐阜・西濃,21,0.1748135282445439,0.5273446877975226,0.5788947747506025,0.47456183504151384,0.1692704462743699,0.31994879449840613,,False,9.243659,4.8114376,-2.7255196572173994,-0.04876581463351017
584,鯨波,恵那醸造,422,岐阜県,中津川市,東濃,21,0.21878648291011515,0.6265489415228382,0.41030203792211334,0.46841621546390677,0.28115694219094,0.30456224223909484,,False,8.54177,5.180313,-2.1645418688386484,-0.08641265314346451
587,白真弓,蒲酒造場,424,岐阜県,飛騨市,飛騨,21,0.27179703327375637,0.5708584792779574,0.3510659111705685,0.4485129490654397,0.32856820891331273,0.4097301086888061,,False,6.1894627,6.6070294,-0.749578353529496,0.31875106977625933
588,奥飛騨,高木酒造,425,岐阜県,下呂市,飛騨,21,0.34086611997803,0.5073837442412125,0.31513120605119277,0.3405222250316694,0.4253220845411172,0.47980213209685907,,False,1.2479421,5.478749,0.8229769620628853,0.6960683646783288
589,小左衛門,中島醸造,426,岐阜県,瑞浪市,東濃,21,0.41880543401074544,0.5899653274016134,0.3063195783422573,0.3491429901498775,0.2409226887195989,0.4502961995403933,,False,2.953828,9.131439,0.3802509036064917,-1.225113302943006
590,房島屋,所酒造,427,岐阜県,揖斐郡揖斐川町,岐阜・西濃,21,0.29177246146949465,0.5012465792053191,0.32789774334195176,0.2977203793019283,0.4270675057876502,0.5339285427123043,,False,0.886059,5.839024,1.0113357486840817,0.7686091106545552
591,三千盛,三千盛,428,岐阜県,多治見市,東濃,21,0.25168350186160604,0.3213572571642085,0.18903929271447256,0.22252914702297602,0.7021297133958981,0.5051175291557485,,False,0.048064932,3.2400908,2.769278626125646,3.5540299570853993
595,蓬莱,渡辺酒造店,431,岐阜県,飛騨市,飛騨,21,0.35311721190085676,0.5881575741626219,0.33960824277940516,0.40622663474744986,0.30328272887355334,0.3962885964036346,,False,4.479697,7.91423,-0.41364007196843633,-0.3938299706304358
596,御代櫻,御代桜醸造,432,岐阜県,美濃加茂市,中濃,21,0.31385478991598065,0.5104162343988402,0.3019577582202257,0.4204399781868607,0.422425378455311,0.44111106893688246,,False,2.5405033,4.771818,0.3008051636586819,1.0496777945489408
598,百春,小坂酒造場,434,岐阜県,美濃市,中濃,21,0.466777791923012,0.5793978052716772,0.2248885925198713,0.2777148980998721,0.20178604219141225,0.5272557498201187,,False,0.31000268,9.9051075,1.5737861594914049,-1.7984437708463585
602,駿州中屋,富士高砂酒造,438,静岡県,富士宮市,東部・伊豆,22,0.1636803507339405,0.4377785809060787,0.25266452736491035,0.4659854742925415,0.581122731885049,0.40357552171774885,,False,1.420624,3.1906042,0.11762448729944146,3.2337625871642395
606,志太泉,志太泉酒造,440,静岡県,藤枝市,中部,22,0.3573823752232862,0.49848223512249945,0.2689843470092436,0.4143767777095268,0.38964020706489483,0.47740246683961063,,False,1.9218299,5.727813,0.8507973784775408,0.7528095422406326
607,磯自慢,磯自慢酒造,441,静岡県,焼津市,中部,22,0.3772912338852471,0.5177300135301351,0.24500706860268673,0.4712347959659489,0.34926688308707715,0.4307306649261468,38.0,False,3.5441868,5.8409142,0.47813028835499033,0.5201463588877524
608,臥龍梅,三和酒造,442,静岡県,静岡市,中部,22,0.3839349100679698,0.4607518665868096,0.26126736901043895,0.3557667844589651,0.4318721320240115,0.5088786896844836,,False,0.3069327,5.410959,1.5747438738754012,0.9493969180049451
609,喜久酔,青島酒造,443,静岡県,藤枝市,中部,22,0.2230347853584671,0.5345587000780534,0.2871785395738014,0.6437641496332345,0.2748866921015822,0.3033743450782732,,False,5.9204154,4.291278,-1.7224712260662685,1.1177514336259764
611,正雪,神沢川酒造場,445,静岡県,静岡市,中部,22,0.3318679143012236,0.4980017339958726,0.24903369517723012,0.5089100047969087,0.3784907330471242,0.4214208716661946,,False,3.6538594,5.0061088,0.23629749681617607,1.126709850365155
614,杉錦,杉井酒造,448,静岡県,藤枝市,中部,22,0.1439575886372934,0.595687926859016,0.4975781741845272,0.5004532833049874,0.23393132614130202,0.2677138638964471,,False,9.529392,4.9142323,-3.07363044709921,0.16589991548491373
615,花の舞,花の舞酒造,450,静岡県,浜松市,西部,22,0.44990904262016157,0.5032343659785241,0.28234715086833934,0.33299529828281277,0.37483883241365357,0.4617651932526346,,False,0.85331166,6.79885,1.3047721107356878,-0.007409354214931879
617,開運,土井酒造場,451,静岡県,掛川市,西部,22,0.36231598839031326,0.5357581657500938,0.2910774197512275,0.43461815603944126,0.3057162726581989,0.4632589634024004,,False,3.0709815,6.7293625,0.3512080064110025,0.03992832289741639
618,初亀,初亀醸造,452,静岡県,藤枝市,中部,22,0.35965401985887097,0.5382501186257118,0.2534171063412126,0.4470815585390319,0.3396878945099548,0.44882711632666844,,False,3.3537183,6.215209,0.429115943544179,0.30665197943650174
621,山崎醸,山﨑,453,愛知県,西尾市,西三河,23,0.4560829017792704,0.5362690104015632,0.24867377818017034,0.38928193374902814,0.27411070689067524,0.46463769074154904,,False,1.6400154,7.889483,1.0370285735875449,-0.6495772837575923
623,孝の司,柴田酒造場,455,愛知県,岡崎市,西三河,23,0.4368772380053868,0.41763739402293887,0.19678983729555263,0.3865182887085191,0.2875427089789642,0.6032527239644919,,False,-1.110074,7.9806023,2.4971975802604534,0.26476407138358976
625,國盛,中埜酒造,457,愛知県,半田市,知多,23,0.40344018455356323,0.5112429560961086,0.3270900987161604,0.3835382733972897,0.2568327491887438,0.5057806406288494,,False,2.086623,7.313666,0.7910670083193665,-0.46018165137941613
626,醸し人九平次,萬乗醸造,458,愛知県,名古屋市,尾張,23,0.4919699608020264,0.52498249756948,0.2485744321899887,0.32713269100319636,0.23441430932927712,0.5085310419573947,15.0,False,0.41744226,9.19717,1.6120233717358137,-1.1799894120536814
627,白老,澤田酒造,459,愛知県,常滑市,知多,23,0.29883586038328563,0.5552126512616643,0.3892108191486572,0.34030366330055495,0.3608965904549133,0.45265665401918875,,False,3.7257936,7.1983633,-0.13296873094666617,0.11571496238223337
628,義侠,山忠本家酒造,461,愛知県,愛西市,尾張,23,0.25908021154400407,0.5938833489913167,0.441683378675921,0.44089303824602055,0.26020094543067623,0.3507201186156421,,False,7.82849,6.3857245,-1.6899040859622994,-0.2721258340681344
630,一念不動,関谷醸造,462,愛知県,北設楽郡設楽町,東三河,23,0.3791815820856806,0.4921735450618546,0.32266206718714735,0.3704848348989301,0.30764616159077873,0.5272291210803293,,False,1.5384163,6.998876,1.0183570061070186,0.021233767866936062
632,蓬莱泉,関谷醸造,462,愛知県,北設楽郡設楽町,東三河,23,0.34109428761207666,0.5815514843500176,0.3636212807298437,0.4443581618709233,0.2438462118858482,0.3953694109775134,,False,5.2553196,8.141531,-0.7418573738123106,-0.5524401386082949
635,金鯱,盛田金しゃち酒造,464,愛知県,半田市,知多,23,0.19925015336809335,0.5772805622562925,0.39909133611423214,0.5237727851368336,0.30257515072224095,0.3191911370602645,,False,8.348578,4.811385,-2.0343150742894753,0.6316866626968235
636,四海王,福井酒造,467,愛知県,豊橋市,東三河,23,0.3147497388694268,0.6455901837819119,0.41421840625512996,0.3863319418082411,0.2683016922447611,0.3022099619185253,,False,8.308211,7.0165534,-1.6478378372005709,-0.9354283981335869
637,東龍,東春酒造,468,愛知県,名古屋市,尾張,23,0.32248486815873306,0.6391932569565809,0.334233708545662,0.39243687599856236,0.24633320979078163,0.40129361601246055,,False,4.953052,8.905749,-0.7565849666552917,-1.0032977757724024
639,ほしいずみ,丸一酒造,469,愛知県,知多郡阿久比町,知多,23,0.4050433689653268,0.5844641322912894,0.3431943456987256,0.3472794978542876,0.2234521723408651,0.45390006108047,,False,3.3717492,9.228422,0.18425373493275793,-1.271334002502013
640,三重の寒梅,丸彦酒造,470,三重県,四日市市,北勢,24,0.5425913883317622,0.32250719172508285,0.16199330652354751,0.3518099255858789,0.4087851328350226,0.533353875647014,,False,-0.8733528,7.468352,3.4390348057523172,1.119128694903588
643,田光,早川酒造,474,三重県,三重郡菰野町,北勢,24,0.43361560992242054,0.533993522285855,0.250914180932969,0.3790961364681273,0.3165023177937023,0.46902334370609333,,False,1.4662782,7.6837115,1.054072934026525,-0.325633092355257
645,半蔵,大田酒造,476,三重県,伊賀市,伊賀,24,0.3499506633924123,0.5355186529845888,0.2970432165293972,0.4849170237297724,0.3338582898591482,0.3948591589415597,,False,4.0922184,5.8778186,-0.20315559803600275,0.4390903460472363
648,鈴鹿川,清水清三郎商店,835,三重県,鈴鹿市,北勢,24,0.4544571838433117,0.5434248971615004,0.2206146896825093,0.40336841510226246,0.26575510978090683,0.4649251028044582,,False,1.8023703,7.6872272,1.0709848803598045,-0.67799967952169
652,るみ子の酒,森喜酒造場,480,三重県,伊賀市,伊賀,24,0.19441717369195782,0.5647701418842557,0.4348321424359662,0.42198472345397436,0.34952728783751563,0.3923228588071817,,False,7.6690626,5.2552524,-1.3979639771260628,0.6417588817637333
653,酒屋八兵衛,元坂酒造,481,三重県,多気郡大台町,伊勢志摩・南勢,24,0.26127263903635417,0.5844646556179622,0.38518666507933547,0.45175496676931515,0.3026210309951569,0.38223928247643396,,False,6.8053894,6.4941635,-1.1972864255233682,0.10691636020882604
654,天遊琳,タカハシ酒造,482,三重県,四日市市,北勢,24,0.2872106976563391,0.5693071035895064,0.41504790129784896,0.4610781157883383,0.27089825950257657,0.3676353910086562,,False,6.854197,6.434261,-1.3011305937056168,-0.0709520742974848
655,瀧自慢,瀧自慢酒造,483,三重県,名張市,伊賀,24,0.27821963414968676,0.4955551143928558,0.28932514386482794,0.41260467900453285,0.4629523175931399,0.45688341554383594,,False,2.0317035,4.1290755,0.44063008684891514,1.5047965079933245
656,噴井,石川酒造,484,三重県,四日市市,北勢,24,0.36710116930001546,0.45162786432131974,0.35083122173452136,0.4510077711741091,0.31904752650767626,0.48268739748752937,,False,2.489479,5.806871,0.5598400218216325,0.6668840518493184
658,宮の雪,宮崎本店,487,三重県,四日市市,北勢,24,0.28082366363768807,0.6034965610191247,0.3700765866615245,0.4890723542624497,0.2758455559223708,0.323559503581976,,False,6.6963916,6.9527926,-1.5934721802274703,-0.11207624579485684
660,而今,木屋正酒造,488,三重県,名張市,伊賀,24,0.45258019460727,0.5768661953855029,0.25355967062455004,0.38170292146323764,0.21793120652270775,0.4526730856517279,3.0,False,2.7055464,9.429393,0.7007401480706626,-1.271157809067211
664,義左衛門,若戎酒造,491,三重県,伊賀市,伊賀,24,0.367331427107129,0.4914153488704713,0.28076887646025944,0.3339740244749358,0.3880028729407541,0.5316601707208585,,False,0.47238,6.138726,1.4050067421156216,0.4582868185126278
667,若戎,若戎酒造,491,三重県,伊賀市,伊賀,24,0.46974486237622814,0.5321171104265828,0.2446405738752186,0.241450747992534,0.24295229282482914,0.5648166555453288,,False,-0.41528475,9.537741,2.079896883566346,-1.3935993510874505
668,七本鎗,冨田酒造,492,滋賀県,長浜市,湖北,25,0.22485706331857844,0.5227168881194422,0.40584516642129614,0.4722521127011197,0.3405889253027507,0.41529890784035045,86.0,False,6.462781,5.5119534,-0.9956500025525954,0.930525808488318
669,喜楽長,喜多酒造,494,滋賀県,東近江市,湖東,25,0.29562290763513804,0.5297804326139701,0.30352650814065646,0.43922621909521903,0.403924016525082,0.4286457347159834,,False,3.054198,4.7738166,-0.01953809837347259,0.9462967839054324
671,三連星,美冨久酒造,495,滋賀県,甲賀市,湖南,25,0.36466615819551496,0.5804376771697167,0.339164893634732,0.32391084579214774,0.32439172921591297,0.4526915516209838,,False,2.9101892,8.404588,0.25166896036221265,-0.549948390986926
672,笑四季,笑四季酒造,496,滋賀県,甲賀市,湖南,25,0.449572673276038,0.5969653368049463,0.28991227355132715,0.37564838560108216,0.2129622262110634,0.4135251532175796,,False,3.1028996,9.852209,0.23852498284926482,-1.4551699936796447
673,浪乃音,浪乃音酒造,497,滋賀県,大津市,湖南,25,0.3141733082353141,0.5838183664719336,0.36853501040278197,0.46745401649961327,0.2697950647410515,0.36514457269647876,,False,6.4753513,6.9757304,-1.081765726113276,-0.22548721293663865
675,御代栄,北島酒造,499,滋賀県,湖南市,湖南,25,0.2690551751087347,0.6141303790568831,0.46622423888826503,0.33855108889201707,0.26577573171058355,0.38449261369166593,,False,8.549845,6.385964,-1.3496825103643215,-0.777674075998477
676,不老泉,上原酒造,500,滋賀県,高島市,湖西,25,0.12515995325036627,0.6612424750308312,0.5824860690831521,0.3842406908162232,0.1576616889923208,0.18789688125853551,,False,11.248974,5.4568143,-3.9842825777650726,-1.1045031150608355
680,萩乃露,福井弥平商店,508,滋賀県,高島市,湖西,25,0.3389739395718409,0.5523591233802223,0.34521059759965633,0.38895277196446654,0.2988438425877663,0.46929075139320886,,False,3.741155,7.603612,0.09823228629777093,-0.2079243372169938
681,松の花,川島酒造,509,滋賀県,高島市,湖西,25,0.2224933403989735,0.5263564527104012,0.4115083885817966,0.5447126486023582,0.29315276349802033,0.34850542607127427,,False,5.8733854,4.6617765,-1.683071993188958,0.8769445902686773
682,竹生島,吉田酒造,510,滋賀県,高島市,湖西,25,0.22986625673416744,0.5184074809312497,0.4938748592490535,0.3069752462886164,0.38839006855734337,0.4352265662196313,,False,7.3495646,5.029495,-0.66761788419037,0.6081536160762421
686,富翁,北川本家,513,京都府,京都市伏見区,伏見,26,0.3489507960174128,0.5539294651604422,0.3582073644083464,0.4371727424559567,0.291205691174205,0.40885475703579394,,False,4.5185304,7.2674575,-0.40285763466953317,-0.1359703854090508
694,月の桂,増田徳兵衛商店,515,京都府,京都市伏見区,伏見,26,0.3998929299010106,0.5053947954221875,0.2962670076006678,0.3533626623719545,0.26094928405634576,0.5512965677152194,,False,1.4565316,7.4111915,1.2812565994398182,-0.4786802819262597
696,玉川,木下酒造,516,京都府,京丹後市,丹後,26,0.14229642022027492,0.6399154077458769,0.6070907059694736,0.344229532826056,0.1733213386699673,0.2305788731419574,72.0,True,11.003145,5.5134788,-3.558944670061897,-1.089622821769897
699,招徳,招徳酒造,518,京都府,京都市伏見区,伏見,26,0.2977981699503052,0.5037325455093852,0.36566457214488474,0.5320692285558511,0.28270204361528717,0.4010499766945567,,False,5.390978,5.3481793,-0.7615640114365908,0.6512756949629197
701,京姫,京姫酒造,520,京都府,京都市伏見区,伏見,26,0.4928160652382538,0.5751644340362678,0.2756222171648837,0.33619670605775287,0.2560423211455863,0.414445047848609,,False,2.6365335,9.967041,0.7676240448100199,-1.343974295768109
702,都鶴,都鶴酒造,522,京都府,京都市伏見区,伏見,26,0.2629457515375012,0.5874587531739071,0.3538364596129898,0.5290589848763781,0.2715067751308648,0.3270048417010005,,False,6.554313,6.3618865,-1.6314272525078426,0.1777346978266441
703,桃の滴,松本酒造,523,京都府,京都市伏見区,伏見,26,0.45135814557339454,0.5902106067267336,0.2477330259094838,0.3449689809393229,0.24627672603382625,0.4548623840342075,,False,2.3223364,9.442463,0.8232038770726172,-1.3026493978480516
704,澤屋まつもと,松本酒造,523,京都府,京都市伏見区,伏見,26,0.4313804243417333,0.3704297634167189,0.17248000831091032,0.2894445580559663,0.2984490350481732,0.6885443979101484,57.0,False,-1.6341588,8.65634,3.57228268716566,0.3144210381550927
707,玉乃光,玉乃光酒造,524,京都府,京都市伏見区,伏見,26,0.28152848168250855,0.5642001410683618,0.34938304112435875,0.5016447971453846,0.3212781630660085,0.35423755423243014,,False,5.997049,5.9628763,-1.1353620084443417,0.46956000418164034
709,松竹梅,宝酒造,525,京都府,京都市下京区,京都市街,26,0.37504780036139274,0.6075496061571459,0.2558258158123765,0.49229316084289604,0.221663111605062,0.36508722821701406,,False,5.9318075,8.174689,-0.5702132404325032,-0.761098401221875
711,鳳麟,月桂冠,526,京都府,京都市伏見区,伏見,26,0.3683374312769936,0.6555854475930211,0.24586141402162728,0.4314845796553979,0.2549382259640539,0.3505923290400341,,False,5.6500854,8.523213,-0.6182737266895035,-1.0440620480349356
717,徳次郎,城陽酒造,528,京都府,城陽市,山城,26,0.33866290079532474,0.4876427062807789,0.2535450166828624,0.40011024689687597,0.3888387572327998,0.5214817027980118,,False,1.7949963,5.6821136,1.168111684461373,0.8411422889278821
718,城陽,城陽酒造,528,京都府,城陽市,山城,26,0.3691652463887222,0.5071446273908169,0.2786406213551302,0.4066617010034095,0.34531484529487805,0.4942313936348019,,False,1.9379655,6.252513,0.8696309784191202,0.34702007310921634
719,酒呑童子,ハクレイ酒造,529,京都府,宮津市,丹後,26,0.3081046264854039,0.42661356287572194,0.2166849017292916,0.37217630043168565,0.5432236765091356,0.49245598701632337,,True,0.7460342,3.9489017,1.6333537615229372,2.215817541551025
720,香田,ハクレイ酒造,529,京都府,宮津市,丹後,26,0.452325563184619,0.5898758361612442,0.2846401950499945,0.35972673104124164,0.30443537995865055,0.3799260725042513,,True,3.401566,9.067209,0.29930775533343623,-0.9057086745838572
721,池雲,池田酒造,530,京都府,舞鶴市,中丹,26,0.34500968744399957,0.5871336515282449,0.290779672951494,0.3938287811016853,0.2426129627090695,0.4875729833702991,,False,3.6233234,8.370993,0.2156984405477037,-0.7577755878524504
727,古都千年,齊藤酒造,531,京都府,京都市伏見区,伏見,26,0.3839211339287266,0.5092423965418671,0.2805459349397205,0.6100060403443499,0.19866745387963408,0.3209277120916257,,False,4.986051,5.2563624,-0.8140154346477296,0.09067370157926512
728,英勲,齊藤酒造,531,京都府,京都市伏見区,伏見,26,0.27275603092459577,0.5724851848593375,0.39479378159014594,0.5103863059019083,0.2533285631096939,0.34253932415003796,,False,6.8120303,6.4731803,-1.5910280776566492,0.03788171387508337
731,神聖,山本本家,532,京都府,京都市伏見区,伏見,26,0.27774843199172,0.5905176136951795,0.3795994629103685,0.4231428206134112,0.3337441216898117,0.3736495936045884,,False,6.5767407,6.689483,-1.0473301407093103,0.10209405843083011
737,聚楽第,佐々木酒造,535,京都府,京都市上京区,京都市街,26,0.27808945908224436,0.5048417536435149,0.36937807749294527,0.5120224351737749,0.4004752451460716,0.32986890774520156,,False,5.802314,4.758078,-1.0197991559487039,1.3771044137070323
742,坤滴,東山酒造,536,京都府,京都市伏見区,伏見,26,0.4156764164436417,0.4765489132300357,0.1752127370479653,0.5949462711130024,0.205322863610943,0.4162886054834323,,False,4.3545313,5.277113,0.4995485401662833,0.21339164520655152
744,京の春,向井酒造,537,京都府,与謝郡伊根町,丹後,26,0.2142208315742029,0.5249224639979267,0.4243058841413837,0.5071071384700976,0.3140082918661957,0.37785116321766743,,True,6.5328345,5.23581,-1.4712434060263564,0.906602357730036
747,天野酒,西條,539,大阪府,河内長野市,河内,27,0.1122699926313611,0.6298272178300867,0.5480744336609128,0.42070869601169536,0.24903771353753743,0.2265214116554344,,False,10.211693,5.092258,-3.5340446198728235,-0.14478992263427456
752,秋鹿,秋鹿酒造,542,大阪府,豊能郡能勢町,北摂,27,0.18238950998353784,0.5566150992382821,0.4534982363911275,0.4157104942883849,0.3840529832561842,0.36185789825370823,,False,7.712135,5.139511,-1.5875910700317897,0.9218000205653387
755,竹泉,田治米,548,兵庫県,朝来市,但馬,28,0.1932641582853754,0.5860601329602625,0.5160756078772998,0.3938671828516003,0.31101161299180385,0.31778746276041303,,False,9.072849,5.670008,-2.2173989954977107,0.13589740684619575
756,白鷹,白鷹,552,兵庫県,西宮市,灘五郷,28,0.19970741549735324,0.5870463795054877,0.44291361529484397,0.4574569869457765,0.33830798097164383,0.3091954737648966,,False,8.788729,5.3182054,-2.074322323789501,0.5350371886692713
759,都美人,都美人酒造,555,兵庫県,南あわじ市,淡路,28,0.23431823263713267,0.632272509557928,0.5036386398321235,0.36400584003791003,0.18977149754542585,0.35094313943549466,,False,8.904979,6.874283,-2.09715735084074,-1.1625179371972099
760,播州一献,山陽盃酒造,556,兵庫県,宍粟市,播磨,28,0.4522031760477847,0.5036877969876279,0.18861956697772672,0.2968352569290874,0.315414879449794,0.5644783731523254,77.0,False,-0.38240385,8.069808,2.3111535914291172,-0.47634337481724964
762,小鼓,西山酒造場,559,兵庫県,丹波市,丹波,28,0.37203920709160504,0.5658125959003578,0.35494908081785514,0.41586379404752116,0.29424005067544245,0.39488502391534397,,False,4.4547787,7.656867,-0.35030678336306725,-0.35178312007303736
764,龍力,本田商店,562,兵庫県,姫路市,播磨,28,0.2962880506122373,0.5383213134840035,0.413464133481629,0.420397245242304,0.34412717597633347,0.39536515752501383,,False,4.90172,6.805489,-0.7461547267145131,0.4020558196868761
765,白雪,小西酒造,563,兵庫県,伊丹市,阪神（伊丹など）,28,0.3219761938305847,0.5680285877952661,0.3654231802171586,0.4542166992802722,0.25726286927296954,0.4094432312324105,,False,5.600719,7.0587673,-0.7061914305008972,-0.27876135239028405
766,剣菱,剣菱酒造,564,兵庫県,神戸市東灘区,灘五郷,28,0.06449835986390878,0.617917246592942,0.6326189629607831,0.40653056850985275,0.18284165658023066,0.12293620754822131,,False,11.524947,5.2126675,-4.630128082184241,-0.39372722453818476
767,神鷹,江井ヶ嶋酒造,565,兵庫県,明石市,播磨,28,0.12461774310552652,0.5539982322857374,0.46250499856584815,0.5680235323882626,0.29434725591669003,0.23314043539601387,,False,8.946701,4.3045883,-3.1131163547575023,1.1324031931443967
768,惣花,日本盛,567,兵庫県,西宮市,灘五郷,28,0.19553690411231742,0.470779257027759,0.365031842063763,0.6401562309320324,0.3031329886931943,0.3243367936681308,,False,5.5248246,4.16895,-1.7340487658602677,1.7494252220388373
769,福寿,神戸酒心館,568,兵庫県,神戸市東灘区,灘五郷,28,0.3745302389004682,0.5483318066645064,0.2857401053571242,0.43502203631239095,0.31537562586174767,0.43440299800372906,,False,3.3251944,6.770508,0.22797525536818447,-0.02043119554578461
771,雪彦山,壺坂酒造,571,兵庫県,姫路市,播磨,28,0.38837830385899347,0.6130359795472603,0.3882374752252108,0.3061751624954758,0.3493695952644454,0.3268309952842948,,False,4.380132,8.519522,-0.5911455557649263,-0.7723277119577515
772,黒松白鹿,辰馬本家酒造,572,兵庫県,西宮市,灘五郷,28,0.2303386423774329,0.5909764809510374,0.3129818904242879,0.4977850136853168,0.3411969056706817,0.3681412728395841,,False,6.070383,6.094428,-1.1952118011013495,0.6164556336830788
774,白鶴,白鶴酒造,574,兵庫県,神戸市東灘区,灘五郷,28,0.38949902739641934,0.5538542063479379,0.28496579448630494,0.410317035704272,0.2821928858190737,0.46080107111929597,,False,2.8984463,7.41181,0.43980042661040636,-0.40487466201961037
783,奥播磨,下村酒造店,580,兵庫県,姫路市,播磨,28,0.15284933361726472,0.6036381917809475,0.5199352252841017,0.34784588125500443,0.35897361337210926,0.30342472532978804,,False,9.026694,5.548209,-2.3500580793042647,0.3072144693669799
785,猩々,北村酒造,581,奈良県,吉野郡吉野町,吉野,29,0.2814190909351836,0.5774728502298764,0.49692776446585674,0.41088272942494186,0.2879568727797634,0.2977371684670442,,False,8.263443,6.066135,-1.9165248567599402,-0.21010674330169407
788,御代菊,喜多酒造,584,奈良県,橿原市,北西部（奈良盆地）,29,0.22402267307686768,0.5157727108781548,0.5333070145323434,0.5359433747331909,0.17743245767051172,0.28400423052499363,,False,9.061919,4.54416,-2.632744696631186,0.13220174199215987
789,百楽門,葛城酒造,585,奈良県,御所市,北西部（奈良盆地）,29,0.3474811908928566,0.5123670928325883,0.3353904687251719,0.32341146292883816,0.46178632754295007,0.43175042673620756,,False,1.4543988,4.9819517,0.5862310057885877,0.797231883221112
792,風の森,油長酒造,589,奈良県,御所市,北西部（奈良盆地）,29,0.4865065607031679,0.47148024389063314,0.23401863883139062,0.2649743194438468,0.20144580127254258,0.6127489060602563,4.0,False,-1.0091466,9.245366,2.6036987258331465,-1.243676273057692
793,花巴,美吉野醸造,590,奈良県,吉野郡吉野町,吉野,29,0.33518278540224455,0.6053073063785331,0.43965379284983763,0.3095573554027059,0.15740116254713515,0.4553671325341812,99.0,False,4.0250015,9.6673355,-0.5946426559917866,-1.7328755326847203
797,長龍,長龍酒造,594,奈良県,北葛城郡広陵町,北西部（奈良盆地）,29,0.39054986969033406,0.598970137914377,0.3880208395529227,0.3112355189467313,0.2438388122061241,0.426404135360113,,False,3.9357982,9.837913,-0.14962604207577074,-1.3305861899590512
799,千代,千代酒造,596,奈良県,御所市,北西部（奈良盆地）,29,0.2672670256235776,0.5828796903695921,0.4511513684352871,0.3558079710196082,0.3392561052468461,0.3789301111545406,,False,8.354719,6.1182375,-1.1321642568342243,-0.048642649609455225
801,八咫烏,北岡本店,597,奈良県,吉野郡吉野町,吉野,29,0.2994509878852886,0.6005489242957461,0.36858776499000684,0.47847888994839805,0.25655112495781385,0.34504003686245954,,False,6.6560845,7.1631966,-1.3764432562228957,-0.3195782820424833
805,梅乃宿,梅乃宿酒造,598,奈良県,葛城市,北西部（奈良盆地）,29,0.378807377603409,0.6355266508777424,0.32780884259870785,0.39195993986771743,0.20931610878551854,0.38432587936961565,,False,5.030185,9.082348,-0.6125637286905125,-1.4176761264956652
806,金鼓,大倉本家,599,奈良県,香芝市,北西部（奈良盆地）,29,0.2946225447965664,0.560955145882061,0.4717507622895984,0.3755625701174285,0.15842309872069327,0.4580752955614816,,False,4.1563993,9.395426,-0.8922840889646407,-1.0761514445578064
807,大倉,大倉本家,599,奈良県,香芝市,北西部（奈良盆地）,29,0.24654791850478944,0.6218730252109156,0.5635179599014395,0.3177451194575357,0.19769406195087763,0.3080432927281138,,False,9.962454,5.984441,-2.3355355660863055,-1.2845116878179572
