brand,name,brewer,pref,city,reg,cls,rice_list,smv,acidity,amino,alcohol,polish,sweetness,rank,umap_x,umap_y,pca_x,pca_y,tango,n_imputed
越の誉,雪の中にて寝かせたお酒,原酒造,新潟県,柏崎市,中越,純米,['五百万石'],2.0,1.5,1.1,15.0,65.0,-0.34,,12.006428,2.4542189,-0.32552407040215237,0.10028212332318395,False,0
越の誉,純米吟醸 清吟 ひやおろし,原酒造,新潟県,柏崎市,中越,純米吟醸,['越神楽'],4.0,1.6,1.3,16.0,60.0,-0.64,,9.572383,1.263382,0.23957305819408334,0.6921757771944996,False,0
越の誉,純米大吟醸,原酒造,新潟県,柏崎市,中越,純米大吟醸,['たかね錦'],0.0,1.4,0.9,16.0,50.0,-0.03,,7.235574,4.6289754,0.4271587624463226,-1.3643990070041194,False,0
越の誉,袋取り雫酒,原酒造,新潟県,柏崎市,中越,大吟醸,['越神楽'],2.0,1.2,1.1,16.0,40.0,0.01,,2.518487,4.2639084,1.0287765941401688,-1.4018666499131125,False,0
越の誉,純米吟醸封印酒,原酒造,新潟県,柏崎市,中越,純米吟醸,['越神楽'],2.0,1.45,1.45,15.0,50.0,-0.28,,8.896293,-1.9184625,0.11745178349959533,0.26098761394998093,False,0
越の誉,純米吟醸 清吟,原酒造,新潟県,柏崎市,中越,純米吟醸,['たかね錦'],3.0,1.5,0.9,15.0,50.0,-0.43,,8.023805,5.457482,0.06823474007807441,-1.4703800888019354,False,0
越の誉,純米 生酛,原酒造,新潟県,柏崎市,中越,純米,['越神楽'],1.0,1.7,1.0,15.0,70.0,-0.47,,11.100908,3.5354383,-0.740477696663039,0.15981560910605946,False,0
越の誉,吟醸 清吟,原酒造,新潟県,柏崎市,中越,吟醸,['たかね錦'],4.0,1.2,1.4,15.0,50.0,-0.17,,4.2112303,10.03907,0.517305021455499,0.02883747773927554,False,0
越の誉,波 純米,原酒造,新潟県,柏崎市,中越,純米,['五百万石'],4.0,1.3,1.4,15.0,65.0,-0.29,,10.901369,0.31030616,0.05018375846346031,1.0129931840908197,False,0
越の誉,越後純米酒,原酒造,新潟県,柏崎市,中越,純米,['五百万石'],5.0,1.4,1.5,15.0,65.0,-0.5,,10.808966,-0.5080039,0.005044402623097979,1.3903107053008035,False,0
越の誉,純米 しぼりたて生原酒,原酒造,新潟県,柏崎市,中越,純米,['五百万石'],3.0,1.6,1.1,17.0,65.0,-0.54,,8.163551,2.203541,0.4670734328742794,0.5413455484468803,False,0
越の誉,純米吟醸 夏の生酒,原酒造,新潟県,柏崎市,中越,純米吟醸,['越神楽'],3.0,1.6,1.3,15.0,60.0,-0.54,,14.372016,3.2379138,-0.24359687649267348,0.484422306186632,False,0
越の誉,大吟醸 生酒,原酒造,新潟県,柏崎市,中越,大吟醸,['たかね錦'],3.0,1.3,1.1,15.0,50.0,-0.2,,7.829877,5.88722,0.3153395586869678,-0.9094300661363215,False,0
越の誉,吟醸 金箔入 箱入,原酒造,新潟県,柏崎市,中越,吟醸,['たかね錦'],4.0,1.2,1.4,15.0,60.0,-0.17,,10.618801,0.124414474,0.2819873197367823,0.6577415057547188,False,0
越の誉,純米大吟醸 穂耀,原酒造,新潟県,柏崎市,中越,純米大吟醸,['たかね錦'],1.0,1.4,1.5,16.0,50.0,-0.13,,8.790542,-1.9151329,0.5432026114723394,0.578492228183416,False,0
越の誉,純米燗酒,原酒造,新潟県,柏崎市,中越,純米,['たかね錦'],3.0,1.7,1.5,15.0,60.0,-0.66,,10.300811,-0.51363176,-0.33892618912567063,1.1677713218373837,False,0
越の誉,無垢之酒,原酒造,新潟県,柏崎市,中越,純米吟醸,['越神楽'],2.0,1.7,1.1,17.0,50.0,-0.57,,6.2932506,3.1007836,0.6463076193552729,-0.3764540104683233,False,0
越の誉,純米生酛 生酒,原酒造,新潟県,柏崎市,中越,純米,['楽風舞'],3.0,1.7,1.2,17.0,65.0,-0.66,,8.170233,1.8561578,0.36233642135079913,0.9034198884364454,False,0
越の誉,純米吟醸 封印酒 生酒,原酒造,新潟県,柏崎市,中越,純米吟醸,['越神楽'],1.0,1.3,1.0,16.0,50.0,-0.01,,7.0711794,4.5728574,0.6103088274338873,-1.0686808144508946,False,0
越の誉,大吟醸 原酒,原酒造,新潟県,柏崎市,中越,大吟醸,['たかね錦'],5.0,1.3,1.1,17.0,50.0,-0.38,,6.5310535,3.3409925,1.2816794280604813,-0.4939231241205863,False,0
越の誉,純米吟醸 春酒,原酒造,新潟県,柏崎市,中越,純米吟醸,['越神楽'],3.0,1.6,1.1,15.0,60.0,-0.54,,11.675954,5.038762,-0.26241227427363967,-0.1581270451357403,False,0
越の誉,大吟醸原酒 越神楽,原酒造,新潟県,柏崎市,中越,大吟醸,['越神楽'],2.0,1.2,0.9,17.0,40.0,0.01,,3.88253,4.3115344,1.4335334753628413,-1.8519057114480357,False,0
越の誉,秘蔵古酒もろはく,原酒造,新潟県,柏崎市,中越,純米大吟醸,['越神楽'],-3.0,1.3,1.0,15.0,40.0,0.36,,2.9123418,5.1547074,0.18366362741649295,-1.9510678571354594,False,0
天覧山,純米吟醸,五十嵐酒造,埼玉県,飯能市,西部,純米吟醸,['吟ぎんが'],3.0,1.5,0.9,15.0,55.0,-0.43,,8.56283,5.344957,-0.0494241107812839,-1.1559280747942138,False,0
天覧山,純米酒,五十嵐酒造,埼玉県,飯能市,西部,純米,"['五百万石', '彩のみのり']",3.0,1.5,1.2,15.0,65.0,-0.43,,12.193433,2.012783,-0.2565187158285512,0.4367999802047878,False,0
天覧山,生酛造り 純米吟醸,五十嵐酒造,埼玉県,飯能市,西部,純米吟醸,['山田錦'],0.0,1.6,1.0,15.5,55.0,-0.27,,7.9969363,4.8628063,-0.12116794985229935,-0.7433281335721779,False,0
幻の瀧,真精大吟醸 幻の瀧 飛雪,皇国晴酒造,富山県,黒部市,呉東,大吟醸,['山田錦'],4.0,1.2,1.2,16.5,35.0,-0.17,,2.9038014,3.9469821,1.4868245947580656,-1.2683024809250873,False,1
幻の瀧,大吟醸,皇国晴酒造,富山県,黒部市,呉東,大吟醸,['山田錦'],4.0,1.2,1.2,16.0,50.0,-0.17,,3.7450383,9.752534,0.9220619026781715,-0.42120158379564737,False,1
幻の瀧,大吟醸 幻の瀧 奥秘峡,皇国晴酒造,富山県,黒部市,呉東,大吟醸,[],4.0,1.2,1.2,16.5,40.0,-0.17,,2.7507432,4.019502,1.3691657438987073,-0.953850466917366,False,1
幻の瀧,純米吟醸,皇国晴酒造,富山県,黒部市,呉東,純米吟醸,['五百万石'],3.0,1.6,1.2,15.5,56.0,-0.54,,14.563985,10.055381,0.05290864480614944,0.007841164212992989,False,1
幻の瀧,本流,皇国晴酒造,富山県,黒部市,呉東,本醸造,"['雄山錦', 'てんたかく']",4.0,1.3,1.2,15.0,60.0,-0.29,,13.456074,4.4318633,0.14902721154185236,0.055991818760725676,False,1
幻の瀧,名水乃蔵 特別純米酒,皇国晴酒造,富山県,黒部市,呉東,特別純米,['五百万石'],3.0,1.5,1.2,15.5,58.0,-0.43,,16.139936,3.541303,0.1199898148763698,0.09282230548770233,False,1
幻の瀧,吟醸生貯蔵酒 つらら,皇国晴酒造,富山県,黒部市,呉東,吟醸,['五百万石'],4.0,1.2,1.2,15.5,55.0,-0.17,,13.973804,7.714031,0.5926169123169938,-0.20300471468165052,False,1
国士無双,大吟醸酒,高砂酒造,北海道,旭川市,道北,大吟醸,['彗星'],4.0,1.2,1.2,15.5,40.0,-0.17,,1.9106534,3.9488142,0.9455934648950688,-1.1463607567048153,False,1
国士無双,純米吟醸酒,高砂酒造,北海道,旭川市,道北,純米吟醸,['きたしずく'],2.0,1.5,1.2,15.5,55.0,-0.34,,13.930892,8.639287,0.13098746970886674,-0.11109208413734867,False,1
国士無双,特別純米 烈,高砂酒造,北海道,旭川市,道北,特別純米,['美山錦'],5.0,1.4,1.2,15.5,58.0,-0.5,,15.002333,4.725069,0.35332983665656964,0.08250900360015904,False,1
国士無双,純米,高砂酒造,北海道,旭川市,道北,純米,['国内産米'],3.0,1.4,1.2,15.5,60.0,-0.31,,15.679792,4.050804,0.18707098494659016,0.17780344676241164,False,1
国士無双,本醸造,高砂酒造,北海道,旭川市,道北,本醸造,['国内産米'],4.0,1.6,1.2,15.5,60.0,-0.64,,18.007475,3.7227259,0.01837921980178089,0.2746459566395883,False,1
国士無双,純米大吟醸酒 和,高砂酒造,北海道,旭川市,道北,純米大吟醸,['彗星'],3.0,1.3,1.2,17.5,45.0,-0.2,,4.254274,3.767415,1.501336805945906,-0.4213316800142335,False,1
国士無双,純米大吟醸 あさひかわ,高砂酒造,北海道,旭川市,道北,純米大吟醸,['吟風'],3.0,1.3,1.2,15.5,45.0,-0.2,,3.192309,7.3465595,0.6541922479386286,-0.8063522595891326,False,1
国士無双,純米大吟醸 北海道限定,高砂酒造,北海道,旭川市,道北,純米大吟醸,['彗星'],5.5,1.3,1.2,15.5,45.0,-0.43,,3.1584105,7.3167605,0.8031863871464239,-0.7682443065380875,False,1
国士無双,純米 虚空,高砂酒造,北海道,旭川市,道北,純米,['吟風'],-9.0,1.9,1.2,12.5,60.0,0.23,,12.785613,3.157448,-2.3695412723315603,-0.3786472756030568,False,1
国士無双,純米生貯蔵酒,高砂酒造,北海道,旭川市,道北,純米,['彗星'],3.0,1.4,1.2,13.5,60.0,-0.31,,12.985244,3.536028,-0.6600735730606873,-0.20721713281248746,False,1
国士無双,純米酒 春うらら,高砂酒造,北海道,旭川市,道北,純米,['吟風'],-20.0,1.7,1.2,14.3,60.0,1.5,,13.274202,2.4740903,-2.034395961811382,-0.2814030760670043,False,1
国士無双,本醸造雪中貯蔵酒,高砂酒造,北海道,旭川市,道北,大吟醸,['彗星'],3.0,1.5,1.2,15.5,60.0,,,16.289167,3.5760229,0.07292627453262647,0.21860311109079097,False,2
国士無双,純米 ひやおろし,高砂酒造,北海道,旭川市,道北,純米,['吟風'],3.0,1.5,1.2,15.2,60.0,,,15.394005,3.3568077,-0.05414540916846545,0.16085002415455596,False,2
国士無双,本醸造 生原酒 新酒しぼりたて,高砂酒造,北海道,旭川市,道北,本醸造,['国内産米'],4.0,1.5,1.2,18.5,60.0,,,7.680838,1.0008388,1.4032407672266607,0.8113771616735576,False,2
国士無双,純米酒 新酒にごり,高砂酒造,北海道,旭川市,道北,純米,['吟風'],-25.0,1.5,1.2,14.5,60.0,,,13.2531185,2.5468924,-2.019380363598318,-0.4007162528683633,False,2
国士無双,純米酒 夏の生,高砂酒造,北海道,旭川市,道北,純米,['きたしずく'],1.0,1.8,1.2,15.2,60.0,-0.59,,14.275383,2.4442072,-0.5157748517765923,0.2527626546988578,False,1
国士無双,純米雪中貯蔵酒 雪のゆりかご,高砂酒造,北海道,旭川市,道北,純米,['吟風'],4.0,1.5,1.2,15.5,60.0,-0.52,,16.293957,3.6361008,0.13252393021574455,0.23384629231120901,False,1
法螺吹,純米,高砂酒造,北海道,旭川市,道北,純米,['ゆきひかり'],3.0,1.3,1.2,14.5,60.0,-0.2,,13.364926,4.198527,-0.12235658364308513,-0.05550650735341714,False,1
風のささやき,純米,高砂酒造,北海道,旭川市,道北,純米,['吟風'],3.0,1.3,1.2,14.5,60.0,-0.2,,13.364036,4.1715817,-0.12235658364308513,-0.05550650735341714,False,1
大法螺,純米酒,高砂酒造,北海道,旭川市,道北,純米,['彗星'],4.0,1.6,1.2,15.5,60.0,-0.64,,17.929653,3.635597,0.01837921980178089,0.2746459566395883,False,1
旭神威,氷温貯蔵 純米大吟醸酒,高砂酒造,北海道,旭川市,道北,純米大吟醸,['山田錦'],0.0,1.3,1.2,16.5,35.0,0.08,,3.0434334,3.9735181,1.1342892616116298,-1.2884755414783802,False,1
旭神威,氷温貯蔵 大吟醸酒,高砂酒造,北海道,旭川市,道北,大吟醸,['山田錦'],2.0,1.2,1.2,15.5,35.0,0.01,,0.69757,3.7156181,0.944057004388191,-1.491299133153373,False,1
大雪,純米吟醸,高砂酒造,北海道,旭川市,道北,純米吟醸,['国内産米'],3.0,1.3,1.2,15.5,45.0,-0.2,,3.1945012,7.3430347,0.6541922479386286,-0.8063522595891326,False,1
春鹿,純米吟醸 ひやおろし,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米吟醸,"['五百万石', '山田錦']",-1.0,1.6,1.0,16.0,60.0,-0.17,83.0,8.815304,3.4690773,-0.08663831689295633,-0.3478641558911495,False,0
春鹿,華厳,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米大吟醸,['山田錦'],-3.0,1.4,1.0,17.0,35.0,0.25,83.0,3.5931578,4.2548466,1.0343223258691654,-1.8396996272399027,False,0
春鹿,純米大吟醸,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米大吟醸,['山田錦'],-1.0,1.2,1.0,15.0,50.0,0.29,83.0,7.9729247,5.6069727,0.1816859474779761,-1.3324771310075594,False,0
春鹿,純米吟醸封印酒,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米吟醸,['山田錦'],-3.0,1.5,1.0,15.0,55.0,0.13,83.0,8.252983,5.383773,-0.39760234598950916,-0.926112486455536,False,0
春鹿,吟醸 超辛口,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,吟醸,['五百万石'],8.0,1.2,1.0,15.0,60.0,-0.54,83.0,10.079783,4.749272,0.4827471469073221,-0.5663844720083541,False,0
春鹿,純米 超辛口,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米,['五百万石'],12.0,1.4,1.3,15.0,60.0,-1.14,83.0,14.4980755,4.188328,0.5210714454833165,0.5400116085136356,False,0
春鹿,さくら純米,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米,['ヒノヒカリ'],-9.0,1.6,1.6,15.0,70.0,0.58,83.0,10.932552,-0.72382015,-1.1658633497373574,1.894232186540618,False,0
春鹿,鬼斬,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米,['五百万石'],13.0,1.9,1.9,18.0,60.0,-1.81,83.0,8.462221,-0.61436445,1.3371085794504314,3.264432034705416,False,0
春鹿,極味,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,本醸造,['ヒノヒカリ'],-2.0,1.2,1.0,15.0,65.0,0.38,83.0,10.953205,3.2215497,-0.2308882607832169,-0.4043642702048127,False,0
春鹿,ときめき,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,清酒,['ヒノヒカリ'],-100.0,5.5,1.25,6.0,70.0,5.2,83.0,14.668932,-1.6475176,-14.885971180195124,-0.7587643686118278,False,0
春鹿,純米超辛口 しぼりたて生原酒,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米,['五百万石'],15.0,1.4,1.1,18.0,60.0,-1.41,83.0,7.7697906,1.221432,1.9517658517626206,0.5207226702148658,False,0
春鹿,純米吟醸 しぼりばな,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米吟醸,['五百万石'],1.0,1.4,1.4,16.0,60.0,-0.13,83.0,9.867865,0.13531667,0.2984772108631396,0.8861215805376726,False,0
春鹿,純米吟醸 生酒,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米吟醸,['山田錦'],1.5,1.4,1.1,15.0,60.0,-0.17,83.0,11.892916,4.771222,-0.12351933697038937,-0.262591145623126,False,0
春鹿,純米大吟醸原酒 華厳（期間限定）,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米大吟醸,['山田錦'],-1.0,1.2,1.1,17.0,35.0,0.29,83.0,3.5223444,4.129738,1.3912147569538118,-1.5695379177946387,False,0
春鹿,ＭＯＴＯＺＡＫＥ純米,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米,['ヒノヒカリ'],-9.0,1.5,1.6,15.0,70.0,0.69,83.0,10.879748,-0.6632211,-1.0517186393233937,1.8534325222122385,False,0
春鹿,純米吟醸 封印酒 生酒,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米吟醸,['山田錦'],-1.5,1.4,0.8,15.0,55.0,0.11,83.0,8.972273,5.046632,-0.2128765498318346,-1.5865967302756607,False,0
春鹿,純米吟醸 春鹿の夏しか,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米吟醸,['山田錦'],0.0,1.4,1.1,14.0,60.0,-0.03,83.0,12.853193,3.612712,-0.6364880994987052,-0.47796620724120253,False,0
春鹿,奈良の八重桜,今西清兵衛商店,奈良県,奈良市,北西部（奈良盆地）,純米,['ヒノヒカリ'],-20.0,3.3,1.4,14.0,60.0,-0.35,83.0,13.845999,-0.67446744,-3.9689676143549253,0.9561878175732017,False,0
浦霞,特別純米酒 ひやおろし,佐浦,宮城県,塩竈市,仙台周辺,特別純米,['ササニシキ'],1.0,1.6,1.6,16.45,60.0,-0.36,71.0,9.238443,-0.79791164,0.2796107133678156,1.6968998909211566,False,0
浦霞,特別純米酒 生一本,佐浦,宮城県,塩竈市,仙台周辺,特別純米,['ササニシキ'],1.5,1.45,1.75,15.45,60.0,-0.23,71.0,9.908009,-1.2884934,0.07116587616240615,1.9327237087431262,False,0
浦霞,山田錦 純米大吟醸,佐浦,宮城県,塩竈市,仙台周辺,純米大吟醸,['山田錦'],2.0,1.5,1.2,16.45,45.0,-0.34,71.0,5.447744,3.5220897,0.76869883648104,-0.557111336854715,False,0
浦霞,純米吟醸 浦霞禅,佐浦,宮城県,塩竈市,仙台周辺,純米吟醸,"['山田錦', 'トヨニシキ']",1.5,1.35,1.35,15.45,50.0,-0.12,71.0,4.237687,10.157422,0.38299749273315375,-0.022078686245440893,False,0
浦霞,木桶仕込 山廃純米酒貮百八拾號,佐浦,宮城県,塩竈市,仙台周辺,純米,['トヨニシキ'],2.0,2.0,1.4,15.45,70.0,-0.92,71.0,11.719396,-0.20404674,-0.7950758511082422,1.6691861163607127,False,0
浦霞,純米酒,佐浦,宮城県,塩竈市,仙台周辺,純米,['まなむすめ'],1.5,1.3,1.6,15.45,65.0,-0.06,71.0,10.552939,-0.69817,0.11061254258826843,1.7040642127664998,False,0
浦霞,ＭＯＴＯＺＡＫＥ特別純米,佐浦,宮城県,塩竈市,仙台周辺,特別純米,['ササニシキ'],1.5,1.45,1.55,15.45,60.0,-0.23,71.0,9.900784,-0.7157892,0.05235047838143992,1.2901743574207538,False,0
浦霞,からくち,佐浦,宮城県,塩竈市,仙台周辺,本醸造,['まなむすめ'],5.5,1.25,1.55,15.45,65.0,-0.37,71.0,10.654956,-0.592879,0.40137167108248106,1.583999767653389,False,0
浦霞,本仕込,佐浦,宮城県,塩竈市,仙台周辺,本醸造,['まなむすめ'],1.5,1.2,1.4,15.45,65.0,0.06,71.0,10.874381,0.3511409,0.20594185522126587,1.0207151971157475,False,0
浦霞,ぼとる浦霞,佐浦,宮城県,塩竈市,仙台周辺,本醸造,['まなむすめ'],1.5,1.2,1.4,15.45,65.0,0.06,71.0,10.858298,0.33785272,0.20594185522126587,1.0207151971157475,False,0
浦霞,特別純米生酒 しぼりたて,佐浦,宮城県,塩竈市,仙台周辺,特別純米,['ササニシキ'],1.5,1.6,1.6,17.45,60.0,-0.41,71.0,8.504739,-0.47859776,0.7329818202130133,1.8970317713188152,False,0
浦霞,純米 生酒,佐浦,宮城県,塩竈市,仙台周辺,純米,['まなむすめ'],1.0,1.45,1.75,17.0,65.0,-0.18,71.0,8.766516,-0.76282275,0.5802452299171292,2.537945081311186,False,0
浦霞,特別純米酒 寒おろし,佐浦,宮城県,塩竈市,仙台周辺,特別純米,['ササニシキ'],1.0,1.6,1.6,16.45,60.0,-0.36,71.0,9.25879,-0.7962844,0.2796107133678156,1.6968998909211566,False,0
浦霞,純米大吟醸,佐浦,宮城県,塩竈市,仙台周辺,純米大吟醸,"['トヨニシキ', '山田錦']",3.0,2.0,1.3,15.0,50.0,-1.01,71.0,1.4628474,8.111227,-0.4648580164298111,0.018716935484705943,False,0
浦霞,大吟醸雫酒,佐浦,宮城県,塩竈市,仙台周辺,大吟醸,['山田錦'],0.5,1.2,1.0,16.45,40.0,0.15,71.0,3.812654,4.489572,1.1205799372766456,-1.659376467000574,False,0
日置桜,特醸 純米酒,山根酒造場,鳥取県,鳥取市,東部（因幡）,純米吟醸,['山田錦'],7.5,2.2,1.3,15.45,55.0,-1.66,,14.22899,1.227707,-0.3520093119914285,0.5699922240454195,False,0
日置桜,純米酒,山根酒造場,鳥取県,鳥取市,東部（因幡）,純米,['玉栄'],10.5,1.9,1.9,15.45,70.0,-1.58,,10.560953,-1.5652068,-0.12731257293535933,3.364326870711818,False,0
れいざん,大吟醸,山村酒造,熊本県,阿蘇郡高森町,阿蘇・県東,大吟醸,['山田錦'],2.0,1.5,1.2,17.0,40.0,-0.34,,3.1480331,3.7675679,1.1193224407923998,-0.7656826914793393,False,1
れいざん,純米酒,山村酒造,熊本県,阿蘇郡高森町,阿蘇・県東,純米,['華錦'],1.5,1.7,1.2,15.0,65.0,-0.52,,12.820375,1.8683138,-0.5742046201811554,0.4955345370309193,False,1
一人娘,純米 いなほ,山中酒造店,茨城県,常総市,県西,特別純米,['ゆめひたち'],7.0,1.6,1.5,15.5,60.0,-0.91,,10.119942,-0.34380296,0.2253952835225844,1.2841995272844013,False,0
司牡丹,ひやおろし 土佐の超辛口,司牡丹酒造,高知県,高岡郡佐川町,中部,本醸造,"['きぬむすめ', '山田錦']",9.0,1.4,0.9,16.45,65.0,-0.87,,8.8069,3.6587002,0.8011686365679475,-0.19722470359284025,False,0
司牡丹,船中八策 ひやおろし,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['アケボノ', '山田錦']",8.0,1.6,1.2,17.45,60.0,-1.01,,7.774565,1.3204752,1.0827357865913483,0.7110137466067868,False,0
司牡丹,槽掛け雫酒,司牡丹酒造,高知県,高岡郡佐川町,中部,純米大吟醸,['山田錦'],2.0,1.2,1.0,16.45,35.0,0.01,,3.4669065,4.346963,1.3276352716606812,-1.9509637091776684,False,0
司牡丹,槽搾り 純米大吟醸,司牡丹酒造,高知県,高岡郡佐川町,中部,純米大吟醸,['山田錦'],2.0,1.2,1.0,16.45,40.0,0.01,,3.7568576,4.460705,1.2099764208013228,-1.6365116951699468,False,0
司牡丹,純米大吟醸 吾唯足知,司牡丹酒造,高知県,高岡郡佐川町,中部,純米大吟醸,['山田錦'],3.0,1.1,0.9,15.45,50.0,0.04,,7.8516746,5.298429,0.7154211072855658,-1.5469491157111006,False,0
司牡丹,純米大吟醸原酒 秀吟,司牡丹酒造,高知県,高岡郡佐川町,中部,純米大吟醸,['山田錦'],3.0,1.3,1.0,16.45,45.0,-0.2,,4.1488967,4.5302887,1.0377705152111187,-1.2660168356134278,False,0
司牡丹,華麗,司牡丹酒造,高知県,高岡郡佐川町,中部,純米大吟醸,['山田錦'],3.0,1.1,0.9,15.45,50.0,0.04,,7.8475385,5.264551,0.7154211072855658,-1.5469491157111006,False,0
司牡丹,吾唯足知,司牡丹酒造,高知県,高岡郡佐川町,中部,純米吟醸,"['山田錦', '吟の夢']",5.0,1.3,1.0,15.45,60.0,-0.38,,10.000231,4.520909,0.3804169949956413,-0.48468472093687653,False,0
司牡丹,純米吟醸封印酒,司牡丹酒造,高知県,高岡郡佐川町,中部,純米吟醸,['山田錦'],5.0,1.1,1.0,15.45,55.0,-0.15,,9.660877,4.6320257,0.7263652666829268,-0.8807360636013567,False,0
司牡丹,純米 船中八策,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['アケボノ', '山田錦']",8.0,1.4,1.1,15.45,60.0,-0.77,,14.388731,4.7402945,0.45447295052151515,-0.07688083728605667,False,0
司牡丹,かまわぬ,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,['山田錦'],6.0,1.5,1.1,15.45,65.0,-0.71,,11.095652,3.4114773,0.10347407788195702,0.24788447860920823,False,0
司牡丹,米から育てた純米酒,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '土佐錦']",6.0,1.6,1.2,15.45,65.0,-0.82,,12.342797,1.3191656,-0.001262933641523564,0.6099588185987733,False,0
司牡丹,純米 辛口,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '五百万石', '北錦']",6.5,1.4,1.2,15.45,65.0,-0.64,,12.050836,1.516872,0.2568253150279628,0.5359810805522237,False,0
司牡丹,豊麗,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '五百万石', '北錦']",6.5,1.4,1.2,15.45,65.0,-0.64,,12.041465,1.5193297,0.2568253150279628,0.5359810805522237,False,0
司牡丹,花 純米,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '五百万石', '北錦']",6.0,1.3,1.1,14.45,65.0,-0.47,,11.801256,2.8476133,-0.09180878029375458,-0.026225139834999942,False,0
司牡丹,日本を今一度,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '五百万石', '北錦']",6.5,1.4,1.2,15.45,65.0,-0.64,,12.073897,1.4804026,0.2568253150279628,0.5359810805522237,False,0
司牡丹,ＭＯＴＯＺＡＫＥ純米,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '五百万石', '北錦']",6.0,1.3,1.1,14.45,65.0,-0.47,,11.807992,2.839042,-0.09180878029375458,-0.026225139834999942,False,0
司牡丹,特撰 純米酒,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '五百万石', '北錦']",6.5,1.4,1.2,15.45,65.0,-0.64,,12.0156555,1.4746441,0.2568253150279628,0.5359810805522237,False,0
司牡丹,辛口純米酒,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['山田錦', '五百万石', '北錦']",7.0,1.6,1.2,15.45,65.0,-0.91,,12.328577,1.2347517,0.058334722041594525,0.6252019998191913,False,0
司牡丹,本醸造 土佐の超辛口,司牡丹酒造,高知県,高岡郡佐川町,中部,本醸造,"['きぬむすめ', '山田錦']",9.0,1.3,1.0,15.45,65.0,-0.75,,10.2802,4.0925984,0.5011487668687553,-0.10925998204748286,False,0
司牡丹,レトロラベル,司牡丹酒造,高知県,高岡郡佐川町,中部,本醸造,"['北錦', '五百万石', '山田錦']",5.0,1.4,1.2,15.45,65.0,-0.5,,12.040776,1.6286522,0.16742883150328577,0.5131163087215966,False,0
司牡丹,土佐の超辛口 しぼりたて,司牡丹酒造,高知県,高岡郡佐川町,中部,本醸造,"['フクヒカリ', '北錦', '五百万石']",9.0,1.5,1.3,16.45,65.0,-0.98,,9.117903,1.2737311,0.7246547217159163,1.1286736633802843,False,0
司牡丹,船中八策 しぼりたて,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['ナツヒカリ', '山田錦']",8.0,1.6,1.3,17.45,60.0,-1.01,,8.049259,0.70087683,1.0921434854818315,1.0322884222679736,False,0
司牡丹,土佐の超辛口 零下生酒,司牡丹酒造,高知県,高岡郡佐川町,中部,本醸造,"['きぬむすめ', '山田錦']",9.0,1.6,1.3,16.45,65.0,-1.1,,9.118599,1.113183,0.6105100113019526,1.1694733277086637,False,0
司牡丹,船中八策 零下生酒,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,"['フクヒカリ', '山田錦']",8.0,1.6,1.3,16.45,60.0,-1.01,,9.155879,1.0620122,0.6685712064781928,0.8397781324805238,False,0
司牡丹,大吟醸原酒 天香国色,司牡丹酒造,高知県,高岡郡佐川町,中部,大吟醸,['山田錦'],2.0,1.1,0.9,17.45,35.0,0.13,,3.8829606,4.1021686,1.8559445621878001,-2.1205277593797844,False,0
司牡丹,生酛純米 かまわぬ生酒,司牡丹酒造,高知県,高岡郡佐川町,中部,純米,['山田錦'],5.0,1.7,0.9,15.45,65.0,-0.85,,10.693785,3.722069,-0.2032283964100544,-0.328308725276824,False,0
